approach;total_size;partition;partition_size
Feature;3174;trace:amount_applied0@21000;600
Feature;3174;trace:area@67.0;300
Feature;3174;trace:payment_actual0@21000;615
Feature;3174;event:org:resource@556da9;1078
Feature;3174;trace:area@5.0;1200
Feature;3174;trace:cross_compliance@3.0;474
Feature;3174;trace:payment_actual0@109000;6
Feature;3174;trace:penalty_amount0@3300;19
Feature;3174;trace:number_parcels@75;200
Feature;3174;event:org:resource@f3e81e;414
Feature;3174;calculate#insert document#initialize;467
Feature;3174;insert document#save#calculate;3023
Feature;3174;save#calculate#remove document;108
Feature;3174;remove document#insert document#initialize;534
Feature;3174;trace:amount_applied0@9000;700
Feature;3174;trace:payment_actual0@9000;723
Feature;3174;event:org:resource@1c1894;1055
Feature;3174;event:org:resource@aea7c8;640
Feature;3174;calculate#begin editing#save;4186
Feature;3174;performed#save#check;697
Feature;3174;trace:amount_applied0@18000;600
Feature;3174;trace:area@58.0;100
Feature;3174;trace:payment_actual0@18000;629
Feature;3174;finish editing#performed#finish editing;22
Feature;3174;performed#finish editing#save;503
Feature;3174;trace:amount_applied0@587000;200
Feature;3174;trace:area@536.0;100
Feature;3174;trace:payment_actual0@587000;140
Feature;3174;trace:number_parcels@60;400
Feature;3174;event:org:resource@1bd3b5;1031
Feature;3174;event:org:resource@ee28de;1340
Feature;3174;performed#check#save;89
Feature;3174;trace:area@38.0;200
Feature;3174;trace:penalty_amount0@1400;63
Feature;3174;trace:penalty_B6@True;123
Feature;3174;trace:area@33.0;200
Feature;3174;event:org:resource@0fe39b;275
Feature;3174;trace:cross_compliance@5.0;201
Feature;3174;trace:payment_actual0@17000;712
Feature;3174;trace:penalty_amount0@1100;103
Feature;3174;trace:amount_applied0@13000;600
Feature;3174;trace:area@40.0;200
Feature;3174;trace:payment_actual0@13000;636
Feature;3174;event:org:resource@abe845;345
Feature;3174;trace:penalty_ABP@True;704
Feature;3174;trace:penalty_AGP@True;702
Feature;3174;trace:penalty_AUVP@True;829
Feature;3174;trace:area@7.0;1000
Feature;3174;event:org:resource@46e3af;107
Feature;3174;event:org:resource@f6846a;177
Feature;3174;abort external#begin preparations#finish preparations;765
Feature;3174;begin preparations#finish preparations#prepare external;770
Feature;3174;finish preparations#prepare external#abort external;612
Feature;3174;abort external#prepare external#finish preparations;543
Feature;3174;prepare external#finish preparations#begin preparations;543
Feature;3174;finish preparations#begin preparations#initialize;168
Feature;3174;begin preparations#initialize#performed;479
Feature;3174;finish editing#performed#finish preparations;128
Feature;3174;finish preparations#initialize#save;5
Feature;3174;trace:area@62.0;300
Feature;3174;trace:area@104.0;100
Feature;3174;event:org:resource@bc063d;105
Feature;3174;event:org:resource@f8da29;126
Feature;3174;save#take original document#save;58
Feature;3174;performed#finish preparations#save;235
Feature;3174;finish editing#decide#finish editing;21
Feature;3174;decide#finish editing#begin payment;8
Feature;3174;finish editing#begin payment#abort payment;134
Feature;3174;abort payment#begin payment#begin editing;25
Feature;3174;begin payment#begin editing#save;24
Feature;3174;finish editing#finish payment#begin editing;43
Feature;3174;finish payment#begin editing#save;537
Feature;3174;trace:amount_applied0@34000;500
Feature;3174;trace:area@102.0;100
Feature;3174;trace:payment_actual0@34000;473
Feature;3174;event:org:resource@3d952e;606
Feature;3174;decide#insert document#initialize;366
Feature;3174;trace:amount_applied0@81000;100
Feature;3174;trace:area@262.0;100
Feature;3174;trace:payment_actual0@81000;78
Feature;3174;begin editing#begin editing#insert document;444
Feature;3174;begin editing#insert document#initialize;205
Feature;3174;plan#save#initialize;551
Feature;3174;finish preparations#abort external#finish preparations;446
Feature;3174;begin editing#calculate#finish preparations;73
Feature;3174;calculate#finish preparations#save;360
Feature;3174;trace:area@228.0;100
Feature;3174;trace:payment_actual0@69000;99
Feature;3174;initialize#save#begin editing;969
Feature;3174;calculate#initialize#calculate;276
Feature;3174;finish editing#performed#insert document;118
Feature;3174;trace:area@28.0;300
Feature;3174;begin editing#check#save;5
Feature;3174;check#save#insert document;48
Feature;3174;trace:rejected@True;270
Feature;3174;trace:amount_applied0@3000;1800
Feature;3174;trace:area@10.0;600
Feature;3174;event:concept:name@refuse;256
Feature;3174;initialize#begin editing#insert document;848
Feature;3174;insert document#save#revoke decision;42
Feature;3174;save#revoke decision#save;20
Feature;3174;revoke decision#save#calculate;49
Feature;3174;begin payment#insert document#finish payment;16332
Feature;3174;insert document#finish payment#initialize;33
Feature;3174;save#finish editing#begin admissibility check;32
Feature;3174;finish editing#begin admissibility check#check admissibility;40
Feature;3174;check admissibility#calculate#refuse;110
Feature;3174;calculate#refuse#begin admissibility check;17
Feature;3174;refuse#begin admissibility check#calculate;17
Feature;3174;calculate#check admissibility#refuse;136
Feature;3174;trace:payment_actual0@12000;817
Feature;3174;trace:penalty_amount0@700;167
Feature;3174;begin editing#save#take original document;36
Feature;3174;take original document#save#save;28
Feature;3174;trace:area@20.0;300
Feature;3174;trace:cross_compliance@1.0;367
Feature;3174;event:org:resource@9765da;414
Feature;3174;calculate#calculate#insert document;467
Feature;3174;finish editing#insert document#decide;46
Feature;3174;insert document#decide#insert document;20
Feature;3174;event:org:resource@b4755f;587
Feature;3174;trace:amount_applied0@150000;100
Feature;3174;trace:area@398.0;100
Feature;3174;trace:payment_actual0@139000;4
Feature;3174;trace:penalty_amount0@4500;14
Feature;3174;event:concept:name@begin editing from refused;119
Feature;3174;event:concept:name@revoke approval;57
Feature;3174;finish editing#begin editing#begin editing;1551
Feature;3174;begin editing#begin editing#save;930
Feature;3174;finish editing#decide#remove document;100
Feature;3174;decide#remove document#begin payment;55
Feature;3174;remove document#begin payment#abort payment;73
Feature;3174;insert document#finish editing#begin admissibility check;2
Feature;3174;calculate#refuse#insert document;49
Feature;3174;refuse#insert document#save;63
Feature;3174;calculate#refuse#calculate;19
Feature;3174;refuse#calculate#begin editing from refused;25
Feature;3174;calculate#begin editing from refused#calculate;34
Feature;3174;begin editing from refused#calculate#save;10
Feature;3174;save#save#revoke approval;2
Feature;3174;revoke approval#begin admissibility check#check admissibility;8
Feature;3174;revoke approval#begin admissibility check#calculate;6
Feature;3174;check admissibility#refuse#calculate;18
Feature;3174;refuse#calculate#insert document;9
Feature;3174;refuse#calculate#begin editing;26
Feature;3174;event:org:resource@f01c35;457
Feature;3174;decide#save#finish editing;162
Feature;3174;save#finish editing#begin payment;124
Feature;3174;trace:area@68.0;100
Feature;3174;save#finish editing#check;88
Feature;3174;finish editing#check#insert document;249
Feature;3174;trace:area@196.0;100
Feature;3174;event:org:resource@822fb7;266
Feature;3174;trace:amount_applied0@17000;800
Feature;3174;begin editing#finish editing#check;656
Feature;3174;finish editing#check#finish editing;388
Feature;3174;trace:cross_compliance@6.0;17
Feature;3174;trace:penalty_amount0@2200;40
Feature;3174;trace:number_parcels@40;1400
Feature;3174;trace:area@65.0;300
Feature;3174;event:org:resource@483029;450
Feature;3174;initialize#begin editing#save;518
Feature;3174;trace:amount_applied0@42000;300
Feature;3174;trace:area@144.0;200
Feature;3174;trace:payment_actual0@42000;272
Feature;3174;event:org:resource@7d4a25;785
Feature;3174;event:org:resource@e25f20;271
Feature;3174;event:org:resource@f48280;254
Feature;3174;plan#save#insert document;47
Feature;3174;finish editing#save#finish preparations;309
Feature;3174;save#initialize#performed offline;11
Feature;3174;initialize#performed offline#begin editing;7
Feature;3174;performed offline#begin editing#calculate;37
Feature;3174;begin payment#finish payment#begin editing;196
Feature;3174;begin editing#save#finish editing;4562
Feature;3174;event:org:resource@c4f075;281
Feature;3174;check#check#check;96
Feature;3174;trace:area@61.0;100
Feature;3174;trace:area@56.0;300
Feature;3174;trace:amount_applied0@48000;200
Feature;3174;trace:area@147.0;100
Feature;3174;trace:payment_actual0@48000;200
Feature;3174;check#finish editing#finish editing;3159
Feature;3174;finish editing#finish editing#performed;76
Feature;3174;save#save#begin admissibility check;214
Feature;3174;decide#decide#save;21
Feature;3174;decide#save#insert document;41
Feature;3174;save#insert document#remove document;49
Feature;3174;insert document#remove document#insert document;268
Feature;3174;remove document#insert document#remove document;95
Feature;3174;remove document#insert document#insert document;100
Feature;3174;insert document#insert document#revoke decision;29
Feature;3174;insert document#revoke decision#remove document;16
Feature;3174;revoke decision#remove document#insert document;23
Feature;3174;insert document#insert document#remove document;80
Feature;3174;insert document#remove document#remove document;26
Feature;3174;remove document#remove document#save;10
Feature;3174;remove document#save#save;81
Feature;3174;check admissibility#calculate#begin admissibility check;83
Feature;3174;calculate#begin admissibility check#calculate;24
Feature;3174;calculate#calculate#revoke decision;9
Feature;3174;calculate#revoke decision#insert document;12
Feature;3174;revoke decision#insert document#save;74
Feature;3174;revoke decision#decide#revoke decision;6
Feature;3174;decide#revoke decision#revoke decision;198
Feature;3174;revoke decision#revoke decision#revoke decision;105
Feature;3174;revoke decision#revoke decision#insert document;43
Feature;3174;revoke decision#insert document#initialize;10
Feature;3174;calculate#remove document#begin editing;47
Feature;3174;remove document#begin editing#calculate;35
Feature;3174;calculate#remove document#calculate;80
Feature;3174;remove document#calculate#finish editing;79
Feature;3174;finish payment#begin editing#begin editing;229
Feature;3174;save#calculate#withdraw;8
Feature;3174;calculate#withdraw#insert document;106
Feature;3174;withdraw#insert document#save;137
Feature;3174;calculate#remove document#revoke withdrawal;5
Feature;3174;remove document#revoke withdrawal#remove document;17
Feature;3174;trace:amount_applied0@33000;400
Feature;3174;trace:area@111.0;100
Feature;3174;trace:payment_actual0@33000;420
Feature;3174;trace:area@21.0;300
Feature;3174;event:org:resource@c39cb2;194
Feature;3174;save#initialize#finish preparations;15
Feature;3174;initialize#finish preparations#save;238
Feature;3174;finish preparations#save#begin preparations;760
Feature;3174;prepare offline#save#begin editing;20
Feature;3174;initialize#plan#finish preparations;573
Feature;3174;plan#finish preparations#save;514
Feature;3174;save#begin preparations#save;270
Feature;3174;begin preparations#save#performed;381
Feature;3174;trace:amount_applied0@25000;700
Feature;3174;trace:area@85.0;200
Feature;3174;trace:payment_actual0@25000;629
Feature;3174;trace:area@16.0;400
Feature;3174;plan#save#plan;255
Feature;3174;save#plan#initialize;354
Feature;3174;save#performed offline#initialize;100
Feature;3174;performed offline#initialize#begin editing;31
Feature;3174;finish editing#initialize#calculate;1010
Feature;3174;trace:area@84.0;200
Feature;3174;finish editing#performed#begin editing;723
Feature;3174;performed#begin editing#initialize;380
Feature;3174;trace:amount_applied0@37000;300
Feature;3174;trace:area@127.0;100
Feature;3174;trace:payment_actual0@37000;315
Feature;3174;trace:penalty_amount0@400;384
Feature;3174;trace:area@25.0;300
Feature;3174;event:org:resource@40178c;47
Feature;3174;trace:selected_manually@True;323
Feature;3174;initialize#insert document#insert document;62
Feature;3174;calculate#begin admissibility check#check admissibility;53
Feature;3174;begin editing#begin admissibility check#calculate;5
Feature;3174;decide#decide#calculate;192
Feature;3174;calculate#initialize#plan;165
Feature;3174;save#begin preparations#performed;482
Feature;3174;begin preparations#performed#finish editing;605
Feature;3174;performed#finish editing#calculate;551
Feature;3174;save#insert document#insert document;194
Feature;3174;insert document#save#remove document;237
Feature;3174;save#remove document#remove document;11
Feature;3174;remove document#remove document#insert document;42
Feature;3174;trace:area@11.0;600
Feature;3174;trace:payment_actual0@3000;1832
Feature;3174;save#calculate#initialize;368
Feature;3174;trace:payment_actual0@32000;490
Feature;3174;trace:penalty_amount0@5500;6
Feature;3174;event:org:resource@5dd4ec;302
Feature;3174;insert document#begin admissibility check#check admissibility;170
Feature;3174;begin admissibility check#check admissibility#approve;89
Feature;3174;insert document#calculate#calculate;105
Feature;3174;decide#decide#decide;184
Feature;3174;decide#begin editing#calculate;434
